"","Id","locus","no_miss","miss","perc_no_miss","perc_miss"
"106","clust_82_40","locus107",55,19,0.743243243243243,0.256756756756757
"107","clust_82_40","locus108",59,15,0.797297297297297,0.202702702702703
"108","clust_82_40","locus109",71,3,0.959459459459459,0.0405405405405405
"109","clust_82_40","locus110",32,42,0.432432432432432,0.567567567567568
"110","clust_82_40","locus111",72,2,0.972972972972973,0.027027027027027
"111","clust_82_40","locus112",43,31,0.581081081081081,0.418918918918919
"112","clust_82_40","locus113",44,30,0.594594594594595,0.405405405405405
"113","clust_82_40","locus114",41,33,0.554054054054054,0.445945945945946
"114","clust_82_40","locus115",35,39,0.472972972972973,0.527027027027027
"115","clust_82_40","locus116",38,36,0.513513513513513,0.486486486486487
"116","clust_82_40","locus117",40,34,0.540540540540541,0.459459459459459
"117","clust_82_40","locus118",72,2,0.972972972972973,0.027027027027027
"118","clust_82_40","locus119",39,35,0.527027027027027,0.472972972972973
"119","clust_82_40","locus120",33,41,0.445945945945946,0.554054054054054
"120","clust_82_40","locus121",31,43,0.418918918918919,0.581081081081081
"121","clust_82_40","locus122",57,17,0.77027027027027,0.22972972972973
"122","clust_82_40","locus123",73,1,0.986486486486487,0.0135135135135135
"123","clust_82_40","locus124",46,28,0.621621621621622,0.378378378378378
"124","clust_82_40","locus125",51,23,0.689189189189189,0.310810810810811
"125","clust_82_40","locus126",40,34,0.540540540540541,0.459459459459459
"126","clust_82_40","locus127",61,13,0.824324324324324,0.175675675675676
"127","clust_82_40","locus128",39,35,0.527027027027027,0.472972972972973
"128","clust_82_40","locus129",44,30,0.594594594594595,0.405405405405405
"129","clust_82_40","locus130",31,43,0.418918918918919,0.581081081081081
"130","clust_82_40","locus131",44,30,0.594594594594595,0.405405405405405
"131","clust_82_40","locus132",30,44,0.405405405405405,0.594594594594595
"132","clust_82_40","locus133",50,24,0.675675675675676,0.324324324324324
"133","clust_82_40","locus134",32,42,0.432432432432432,0.567567567567568
"134","clust_82_40","locus135",67,7,0.905405405405405,0.0945945945945946
"135","clust_82_40","locus136",51,23,0.689189189189189,0.310810810810811
"136","clust_82_40","locus137",55,19,0.743243243243243,0.256756756756757
"137","clust_82_40","locus138",33,41,0.445945945945946,0.554054054054054
"138","clust_82_40","locus139",43,31,0.581081081081081,0.418918918918919
"139","clust_82_40","locus140",50,24,0.675675675675676,0.324324324324324
"140","clust_82_40","locus141",32,42,0.432432432432432,0.567567567567568
"141","clust_82_40","locus142",34,40,0.459459459459459,0.540540540540541
"142","clust_82_40","locus143",37,37,0.5,0.5
"143","clust_82_40","locus144",47,27,0.635135135135135,0.364864864864865
"144","clust_82_40","locus145",60,14,0.810810810810811,0.189189189189189
"145","clust_82_40","locus146",33,41,0.445945945945946,0.554054054054054
"146","clust_82_40","locus147",67,7,0.905405405405405,0.0945945945945946
"147","clust_82_40","locus148",44,30,0.594594594594595,0.405405405405405
"148","clust_82_40","locus149",40,34,0.540540540540541,0.459459459459459
"149","clust_82_40","locus150",47,27,0.635135135135135,0.364864864864865
"150","clust_82_40","locus151",32,42,0.432432432432432,0.567567567567568
"151","clust_82_40","locus152",32,42,0.432432432432432,0.567567567567568
"152","clust_82_40","locus153",35,39,0.472972972972973,0.527027027027027
"153","clust_82_40","locus154",36,38,0.486486486486487,0.513513513513513
"154","clust_82_40","locus155",41,33,0.554054054054054,0.445945945945946
"155","clust_82_40","locus156",68,6,0.918918918918919,0.0810810810810811
"156","clust_82_40","locus157",44,30,0.594594594594595,0.405405405405405
"157","clust_82_40","locus158",45,29,0.608108108108108,0.391891891891892
"158","clust_82_40","locus159",46,28,0.621621621621622,0.378378378378378
"159","clust_82_40","locus160",36,38,0.486486486486487,0.513513513513513
