"","param","Pop","dist"
"330","clust_94_80","s1",0.204714264179959
"331","clust_94_80","s1",0.11159057353182
"332","clust_94_80","s1",0.198162019358029
"333","clust_94_80","s1",0.211928153296113
"334","clust_94_80","s1",0.199778815899678
"335","clust_94_80","s1",0.208014586404375
"336","clust_94_80","s1",0.218809353157974
"337","clust_94_80","s1",0.712610481276286
"338","clust_94_80","s1",0.203601023816392
"339","clust_94_80","s1",0.220614996056976
"340","clust_94_80","s1",0.73553076015086
"341","clust_94_80","s1",0.204904075364695
"342","clust_94_80","s1",0.160340286211273
"343","clust_94_80","s1",0.341984670424053
"344","clust_94_80","s1",0.836374709806491
"345","clust_94_80","s1",0.141717003810664
"346","clust_94_80","s1",0.174726096758034
"347","clust_94_80","s1",0.188775853943183
"348","clust_94_80","s1",0.108744841781572
"349","clust_94_80","s1",0.174934612192713
"350","clust_94_80","s1",0.178651626305105
"351","clust_94_80","s1",0.116022645793974
"352","clust_94_80","s1",0.17730399197488
"353","clust_94_80","s1",0.752298821575359
"354","clust_94_80","s1",0.130095347599965
"355","clust_94_80","s1",0.179047620245238
"356","clust_94_80","s1",0.776384056326927
"357","clust_94_80","s1",0.123670384123282
"358","clust_94_80","s1",0.182357557823971
"359","clust_94_80","s1",0.363662319075228
"360","clust_94_80","s1",0.877720827767136
"361","clust_94_80","s1",0.167379022157856
"362","clust_94_80","s1",0.190104658698236
"363","clust_94_80","s1",0.132263736798647
"364","clust_94_80","s1",0.173897652629561
"365","clust_94_80","s1",0.171441848383437
"366","clust_94_80","s1",0.13367347007467
"367","clust_94_80","s1",0.175245406544556
"368","clust_94_80","s1",0.759284704200239
"369","clust_94_80","s1",0.135178932773977
"370","clust_94_80","s1",0.176350078384608
"371","clust_94_80","s1",0.782957922282557
"372","clust_94_80","s1",0.133974057531239
"373","clust_94_80","s1",0.185110782856854
"374","clust_94_80","s1",0.373599494570265
"375","clust_94_80","s1",0.882695377197367
"376","clust_94_80","s1",0.201057449450471
"377","clust_94_80","s1",0.176357358312028
"378","clust_94_80","s1",0.155393155515048
"379","clust_94_80","s1",0.0917090149149627
"380","clust_94_80","s1",0.168474717747004
"381","clust_94_80","s1",0.154311216277745
"382","clust_94_80","s1",0.780001443220137
"383","clust_94_80","s1",0.161961124783106
"384","clust_94_80","s1",0.15465312346838
"385","clust_94_80","s1",0.803060131849109
"386","clust_94_80","s1",0.160989206174275
"387","clust_94_80","s1",0.180314096894422
"388","clust_94_80","s1",0.384344629694714
"389","clust_94_80","s1",0.904059668821702
"390","clust_94_80","s1",0.190433190337835
"391","clust_94_80","s1",0.205748369421692
"392","clust_94_80","s1",0.195948508950135
"393","clust_94_80","s1",0.199668448414387
"394","clust_94_80","s1",0.211451860689784
"395","clust_94_80","s1",0.717634992002305
"396","clust_94_80","s1",0.19654704279257
"397","clust_94_80","s1",0.213978171692943
"398","clust_94_80","s1",0.739521290522494
"399","clust_94_80","s1",0.197918917970907
"400","clust_94_80","s1",0.149622446847684
"401","clust_94_80","s1",0.33850151447273
"402","clust_94_80","s1",0.840181432321038
"403","clust_94_80","s1",0.184200647926268
"404","clust_94_80","s1",0.181139248392751
"405","clust_94_80","s1",0.105104920163077
"406","clust_94_80","s1",0.183515695152832
"407","clust_94_80","s1",0.758024112607413
"408","clust_94_80","s1",0.130556201903515
"409","clust_94_80","s1",0.187178764884208
"410","clust_94_80","s1",0.780866231750987
"411","clust_94_80","s1",0.127989165530847
"412","clust_94_80","s1",0.185914866348088
"413","clust_94_80","s1",0.37253986254879
"414","clust_94_80","s1",0.881716016644488
"415","clust_94_80","s1",0.158984914844764
"416","clust_94_80","s1",0.175055903915651
"417","clust_94_80","s1",0.0881354160149923
"418","clust_94_80","s1",0.765047518522333
"419","clust_94_80","s1",0.156813529745591
"420","clust_94_80","s1",0.0809056039227063
"421","clust_94_80","s1",0.790092254805518
"422","clust_94_80","s1",0.166492406783211
"423","clust_94_80","s1",0.193362038476168
"424","clust_94_80","s1",0.377314384544351
"425","clust_94_80","s1",0.890062716233526
"426","clust_94_80","s1",0.174488419465655
"427","clust_94_80","s1",0.161357306072581
"428","clust_94_80","s1",0.770576970670039
"429","clust_94_80","s1",0.167653533754809
"430","clust_94_80","s1",0.161456155115623
"431","clust_94_80","s1",0.795583951920846
"432","clust_94_80","s1",0.166133214708801
"433","clust_94_80","s1",0.172327732277168
"434","clust_94_80","s1",0.375661184219013
"435","clust_94_80","s1",0.896763485976519
"436","clust_94_80","s1",0.170394976016952
"437","clust_94_80","s1",0.790258436371845
"438","clust_94_80","s1",0.117852362350437
"439","clust_94_80","s1",0.17468409487586
"440","clust_94_80","s1",0.814278802168956
"441","clust_94_80","s1",0.106341621895268
"442","clust_94_80","s1",0.182044517238379
"443","clust_94_80","s1",0.396844410121306
"444","clust_94_80","s1",0.914796992423096
"445","clust_94_80","s1",0.791143721322431
"446","clust_94_80","s1",0.154806005231899
"447","clust_94_80","s1",0.0632145841469717
"448","clust_94_80","s1",0.81555756653235
"449","clust_94_80","s1",0.161492749854227
"450","clust_94_80","s1",0.192794160538347
"451","clust_94_80","s1",0.395020632773647
"452","clust_94_80","s1",0.916441670323917
"453","clust_94_80","s1",0.776256321116416
"454","clust_94_80","s1",0.789741386857296
"455","clust_94_80","s1",0.272127772691876
"456","clust_94_80","s1",0.784076659683502
"457","clust_94_80","s1",0.765558786288128
"458","clust_94_80","s1",0.535771109719574
"459","clust_94_80","s1",0.280440268044346
"460","clust_94_80","s1",0.157052771599806
"461","clust_94_80","s1",0.799620149406125
"462","clust_94_80","s1",0.112006461144646
"463","clust_94_80","s1",0.185291020253401
"464","clust_94_80","s1",0.383157430232435
"465","clust_94_80","s1",0.901070908436154
"466","clust_94_80","s1",0.814373189050185
"467","clust_94_80","s1",0.165114932941456
"468","clust_94_80","s1",0.195684469771866
"469","clust_94_80","s1",0.396529995692113
"470","clust_94_80","s1",0.914949389430022
"471","clust_94_80","s1",0.809292263676831
"472","clust_94_80","s1",0.789795460949998
"473","clust_94_80","s1",0.561160118982609
"474","clust_94_80","s1",0.302601070916258
"475","clust_94_80","s1",0.179639112499138
"476","clust_94_80","s1",0.391263777660866
"477","clust_94_80","s1",0.911359569910345
"478","clust_94_80","s1",0.376276819110591
"479","clust_94_80","s1",0.889310620040194
"480","clust_94_80","s1",0.657768389009907
"481","clust_94_80","s9",0.0944198096306781
"482","clust_94_80","s9",0.10372995479227
"483","clust_94_80","s9",0.0834084154646784
"484","clust_94_80","s9",0.105058574056677
"485","clust_94_80","s9",0.0969535789801201
"486","clust_94_80","s9",0.0936079805725187
"487","clust_94_80","s9",0.102023679222021
"488","clust_94_80","s9",0.0965353609425262
"489","clust_94_80","s9",0.0975231364350994
"490","clust_94_80","s9",0.0988679720242646
"491","clust_94_80","s9",0.101767692309128
"492","clust_94_80","s9",0.098016959629036
"493","clust_94_80","s9",0.0899207494243775
"494","clust_94_80","s9",0.101647046219154
"495","clust_94_80","s9",0.0902714561102306
"496","clust_94_80","s9",0.0982511005350527
"497","clust_94_80","s9",0.0987620657876531
"498","clust_94_80","s9",0.0951580638330287
"499","clust_94_80","s9",0.0985435247984952
"500","clust_94_80","s9",0.0971671172357641
"501","clust_94_80","s9",0.101243592076494
"502","clust_94_80","s9",0.0974251298791222
"503","clust_94_80","s9",0.0992205990990305
"504","clust_94_80","s9",0.100445151593948
"505","clust_94_80","s9",0.0970443541319069
"506","clust_94_80","s9",0.0933916928484264
"507","clust_94_80","s9",0.0953200106102053
"508","clust_94_80","s9",0.0893318419378816
"509","clust_94_80","s9",0.0953531339371327
"510","clust_94_80","s9",0.0954114732063182
"511","clust_94_80","s9",0.100372187217532
"512","clust_94_80","s9",0.10079027289825
"513","clust_94_80","s9",0.0932265901672556
"514","clust_94_80","s9",0.098732403947443
"515","clust_94_80","s9",0.102533958706664
"516","clust_94_80","s9",0.0916764891325484
"517","clust_94_80","s9",0.0950983328621421
"518","clust_94_80","s9",0.0992841480495152
"519","clust_94_80","s9",0.0837161752628505
"520","clust_94_80","s9",0.100045927788368
"521","clust_94_80","s9",0.0998454312377249
"522","clust_94_80","s9",0.10189161361506
"523","clust_94_80","s9",0.0975072942649517
"524","clust_94_80","s9",0.0981380198402315
"525","clust_94_80","s9",0.10480625717131
"526","clust_94_80","s9",0.0891139248806841
"527","clust_94_80","s9",0.0931761614844863
"528","clust_94_80","s9",0.101101374756138
"529","clust_94_80","s9",0.0891601710522376
"530","clust_94_80","s9",0.0942625407424472
"531","clust_94_80","s9",0.100521941313937
"532","clust_94_80","s9",0.0945294216722903
"533","clust_94_80","s9",0.10036167910499
"534","clust_94_80","s9",0.0962554827202251
"535","clust_94_80","s9",0.0928840975152173
"536","clust_94_80","s9",0.0976193178659276
"537","clust_94_80","s9",0.0848380002610321
"538","clust_94_80","s9",0.083522978008611
"539","clust_94_80","s9",0.101305300778482
"540","clust_94_80","s9",0.0754132277377059
"541","clust_94_80","s9",0.100107703308615
"542","clust_94_80","s9",0.0977720941001704
"543","clust_94_80","s9",0.0911851107486509
"544","clust_94_80","s9",0.0995854535139185
"545","clust_94_80","s9",0.098991990745743
"546","clust_94_80","s9",0.0925807943459795
"547","clust_94_80","s9",0.0921378259546272
"548","clust_94_80","s9",0.0863479533898427
"549","clust_94_80","s9",0.104789733997191
"550","clust_94_80","s9",0.0946198532286077
"551","clust_94_80","s9",0.0855815082770389
"552","clust_94_80","s9",0.101873005491163
"553","clust_94_80","s9",0.0942573585796925
"554","clust_94_80","s9",0.096578774048504
"555","clust_94_80","s9",0.094085605121417
"556","clust_94_80","s9",0.0943437371328999
"557","clust_94_80","s9",0.104595027271152
"558","clust_94_80","s9",0.0888851833241175
"559","clust_94_80","s9",0.098002166402541
"560","clust_94_80","s9",0.099892493580075
"561","clust_94_80","s9",0.0963383167123667
"562","clust_94_80","s9",0.102502582140198
"563","clust_94_80","s9",0.0998503163896188
"564","clust_94_80","s9",0.106744511994417
"565","clust_94_80","s9",0.103336110569415
"566","clust_94_80","s9",0.0980361836859261
"567","clust_94_80","s9",0.100923372538156
"568","clust_94_80","s9",0.0903674451124811
"569","clust_94_80","s9",0.106027524111859
"570","clust_94_80","s9",0.0992688357160027
"571","clust_94_80","s9",0.100044307224327
"572","clust_94_80","s8",0.0921684321814846
"573","clust_94_80","s8",0.0785706012378004
"574","clust_94_80","s8",0.0909520942110283
"575","clust_94_80","s7",0.103947365104158
"576","clust_94_80","s7",0.121958999920007
"577","clust_94_80","s7",0.120815983704121
"578","clust_94_80","s6",0.102248457080146
"579","clust_94_80","s6",0.11036086301521
"580","clust_94_80","s6",0.109904430391419
"581","clust_94_80","s6",0.264656171583776
"582","clust_94_80","s6",0.112745804515431
"583","clust_94_80","s6",0.112115615560476
"584","clust_94_80","s6",0.100004853735555
"585","clust_94_80","s6",0.110993800170053
"586","clust_94_80","s6",0.10190921015523
"587","clust_94_80","s6",0.285320659034065
"588","clust_94_80","s6",0.112338413068126
"589","clust_94_80","s6",0.111541370995902
"590","clust_94_80","s6",0.0976848553764526
"591","clust_94_80","s6",0.117671842370056
"592","clust_94_80","s6",0.246750596128317
"593","clust_94_80","s6",0.125302015171592
"594","clust_94_80","s6",0.122207364573879
"595","clust_94_80","s6",0.11478400985921
"596","clust_94_80","s6",0.27264422248339
"597","clust_94_80","s6",0.113243117406262
"598","clust_94_80","s6",0.11288115901736
"599","clust_94_80","s6",0.10254015915361
"600","clust_94_80","s6",0.270346957357407
"601","clust_94_80","s6",0.270155571748756
"602","clust_94_80","s6",0.272478306272046
"603","clust_94_80","s6",0.0803020242234993
"604","clust_94_80","s6",0.112831553178517
"605","clust_94_80","s6",0.111926736099219
"606","clust_94_80","s5",0.107885472799954
"607","clust_94_80","s5",0.117321382608832
"608","clust_94_80","s5",0.106915093160266
"609","clust_94_80","s5",0.122658480627776
"610","clust_94_80","s5",0.116414097070027
"611","clust_94_80","s5",0.117302126229539
"612","clust_94_80","s4",0.0999634844431395
"613","clust_94_80","s4",0.0994580367947735
"614","clust_94_80","s4",0.106272175526941
"615","clust_94_80","s4",0.103500139016348
"616","clust_94_80","s4",0.104822636567079
"617","clust_94_80","s4",0.100084994674981
"618","clust_94_80","s4",0.102636731506989
"619","clust_94_80","s4",0.10052125798554
"620","clust_94_80","s4",0.101212217497086
"621","clust_94_80","s4",0.0970963747115608
"622","clust_94_80","s4",0.103910365870277
"623","clust_94_80","s4",0.0991517804737784
"624","clust_94_80","s4",0.0975232402360928
"625","clust_94_80","s4",0.0955076918087268
"626","clust_94_80","s4",0.104067482739553
"627","clust_94_80","s3",0.131618838729058
"628","clust_94_80","s3",0.121294040652901
"629","clust_94_80","s3",0.166931179551719
"630","clust_94_80","s3",0.144791631864851
"631","clust_94_80","s3",0.14661249041711
"632","clust_94_80","s3",0.100020501162066
"633","clust_94_80","s3",0.163035779841502
"634","clust_94_80","s3",0.139627388248287
"635","clust_94_80","s3",0.14588271646193
"636","clust_94_80","s3",0.165847057620545
"637","clust_94_80","s3",0.141748725751703
"638","clust_94_80","s3",0.141815400779235
"639","clust_94_80","s3",0.146389726426036
"640","clust_94_80","s3",0.149402585156751
"641","clust_94_80","s3",0.111417248168058
"642","clust_94_80","s2",0.0951642367902266
"643","clust_94_80","s2",0.0942379157757136
"644","clust_94_80","s2",0.101330548943081
"645","clust_94_80","s2",0.0832287278798086
"646","clust_94_80","s2",0.0828927853572852
"647","clust_94_80","s2",0.0685879328810346
"648","clust_94_80","s2",0.0752715998016246
"649","clust_94_80","s2",0.110838688254592
"650","clust_94_80","s2",0.106019055470859
"651","clust_94_80","s2",0.0780752334842031
"652","clust_94_80","s2",0.105273284664063
"653","clust_94_80","s2",0.10731117167887
"654","clust_94_80","s2",0.106183487921632
"655","clust_94_80","s2",0.104145508402238
"656","clust_94_80","s2",0.0607893008213328
"657","clust_94_80","s15",0.272127772691876
